PNODE_ID,AS_ID,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Long
MESAHGTS_6_N011,AS_SP26,GEN,MSHGTS_6_MMARLF,22448_MESAHGTS_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,2527,32.82946573,-117.1573847
MESARIM_6_N001,AS_SP26,LOAD,MESARM_6_LD31,22444_MESA RIM_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2349,32.90487943,-117.1734469
MESARIM_6_N001,AS_SP15,LOAD,MESARM_6_LD31,22444_MESA RIM_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2349,32.90487943,-117.1734469
MESARIM_6_N007,AS_SP26,LOAD,MESARM_6_LD33,22444_MESA RIM_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,2351,32.90475475,-117.1730793
MESARIM_6_N007,AS_SP15,LOAD,MESARM_6_LD33,22444_MESA RIM_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,2351,32.90475475,-117.1730793
MESARIM_6_N008,AS_SP15,LOAD,MESARM_6_LD32,22444_MESA RIM_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2350,32.90495445,-117.1728972
MESARIM_6_N008,AS_SP26,LOAD,MESARM_6_LD32,22444_MESA RIM_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2350,32.90495445,-117.1728972
MESARIM_6_N012,AS_SP26,LOAD,MESARM_6_LD30,22444_MESA RIM_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2348,32.90519416,-117.1731609
MESARIM_6_N012,AS_SP15,LOAD,MESARM_6_LD30,22444_MESA RIM_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2348,32.90519416,-117.1731609
MIRAMAR_6_N001,AS_SP26,LOAD,MIRMAR_6_LD31,22480_MIRAMAR _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2398,32.89420967,-117.135496
MIRAMAR_6_N001,AS_SP15,LOAD,MIRMAR_6_LD31,22480_MIRAMAR _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2398,32.89420967,-117.135496
MIRAMAR_6_N004,AS_SP26,LOAD,MIRMAR_6_LD32,22480_MIRAMAR _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2399,32.8939727,-117.135802
MIRAMAR_6_N004,AS_SP15,LOAD,MIRMAR_6_LD32,22480_MIRAMAR _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2399,32.8939727,-117.135802
MIRAMAR_6_N017,AS_SP26,LOAD,MIRMAR_6_LD30,22480_MIRAMAR _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2397,32.89421848,-117.1357881
MIRAMAR_6_N017,AS_SP15,LOAD,MIRMAR_6_LD30,22480_MIRAMAR _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2397,32.89421848,-117.1357881
MIRAMREF_7_B1,AS_SP15,GEN,MRGT_6_MMAREF,22489_MIRAMREF_13.8_GUEF,22M7_DB114,2022-07-28 0:00:00,2519,32.89401659,-117.1354521
MIRAMREF_7_B1,AS_SP26,GEN,MRGT_6_MMAREF,22489_MIRAMREF_13.8_GUEF,22M7_DB114,2022-07-28 0:00:00,2519,32.89401659,-117.1354521
MISSION_6_N001,AS_SP15,LOAD,MSSION_6_LD32,22496_MISSION _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2542,32.78404045,-117.1373315
MISSION_6_N001,AS_SP26,LOAD,MSSION_6_LD32,22496_MISSION _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,2542,32.78404045,-117.1373315
MISSION_6_N031,AS_SP15,LOAD,MSSION_6_LD31,22496_MISSION _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2541,32.78414523,-117.13761
MISSION_6_N031,AS_SP26,LOAD,MSSION_6_LD31,22496_MISSION _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2541,32.78414523,-117.13761
MISSION_6_N040,AS_SP26,LOAD,MSSION_6_LD33,22496_MISSION _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,2543,32.78433806,-117.1372528
MISSION_6_N040,AS_SP15,LOAD,MSSION_6_LD33,22496_MISSION _69.0_LD33,22M7_DB114,2022-07-28 0:00:00,2543,32.78433806,-117.1372528
MISSION_6_N049,AS_SP26,LOAD,MSSION_6_LD30,22496_MISSION _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2540,32.78418655,-117.1377148
MISSION_6_N049,AS_SP15,LOAD,MSSION_6_LD30,22496_MISSION _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2540,32.78418655,-117.1377148
MISSON_1_N015,AS_NP15,GEN,MISSIX_1_QF,33201_MISSIX _12.0_GUQF,22M7_DB114,2022-07-28 0:00:00,2405,32.78435969,-117.137503
MISSON_1_N015,AS_NP26,GEN,MISSIX_1_QF,33201_MISSIX _12.0_GUQF,22M7_DB114,2022-07-28 0:00:00,2405,32.78435969,-117.137503
MONSRATE_6_N001,AS_SP15,LOAD,MNSRTE_6_LD30,22512_MONSRATE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2429,33.32905287,-117.2355635
MONSRATE_6_N001,AS_SP26,LOAD,MNSRTE_6_LD30,22512_MONSRATE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2429,33.32905287,-117.2355635
MONSRATE_6_N007,AS_SP26,LOAD,MNSRTE_6_LD31,22512_MONSRATE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2430,33.32915593,-117.2352391
MONSRATE_6_N007,AS_SP15,LOAD,MNSRTE_6_LD31,22512_MONSRATE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2430,33.32915593,-117.2352391
MONTGMRY_6_N001,AS_SP15,LOAD,MNTGRY_6_LD30,22516_MONTGMRY_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2438,32.631748,-117.09953
MONTGMRY_6_N001,AS_SP26,LOAD,MNTGRY_6_LD30,22516_MONTGMRY_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2438,32.631748,-117.09953
MONTGMRY_6_N002,AS_SP26,LOAD,MNTGRY_6_LD31,22516_MONTGMRY_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2439,32.631726,-117.099715
MONTGMRY_6_N002,AS_SP15,LOAD,MNTGRY_6_LD31,22516_MONTGMRY_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2439,32.631726,-117.099715
MOROHILL_6_N001,AS_SP15,LOAD,MOROHL_6_LD30,22528_MOROHILL_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2483,33.2522007,-117.3003204
MOROHILL_6_N001,AS_SP26,LOAD,MOROHL_6_LD30,22528_MOROHILL_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2483,33.2522007,-117.3003204
MRGT_6_NODE1,AS_SP26,GEN,MRGT_6_MEF2,22487_MEF MR2 _13.8_GUQ,22M7_DB114,2022-07-28 0:00:00,2518,32.87603634,-117.1655337
MRGT_6_NODE1,AS_SP15,GEN,MRGT_6_MEF2,22487_MEF MR2 _13.8_GUQ,22M7_DB114,2022-07-28 0:00:00,2518,32.87603634,-117.1655337
MURRAY_6_N001,AS_SP15,LOAD,MURRAY_6_LD31,22531_MURRAYGN_12.5_LD31,22M7_DB114,2022-07-28 0:00:00,2563,32.79093801,-117.022863
MURRAY_6_N001,AS_SP26,LOAD,MURRAY_6_LD31,22531_MURRAYGN_12.5_LD31,22M7_DB114,2022-07-28 0:00:00,2563,32.79093801,-117.022863
MURRAY_6_N004,AS_SP15,LOAD,MURRAY_6_LD33,22531_MURRAYGN_12.5_LD33,22M7_DB114,2022-07-28 0:00:00,2565,32.79064288,-117.022836
MURRAY_6_N004,AS_SP26,LOAD,MURRAY_6_LD33,22531_MURRAYGN_12.5_LD33,22M7_DB114,2022-07-28 0:00:00,2565,32.79064288,-117.022836
MURRAY_6_N005,AS_SP15,LOAD,MURRAY_6_LD32,22531_MURRAYGN_12.5_LD32,22M7_DB114,2022-07-28 0:00:00,2564,32.79065871,-117.0233438
MURRAY_6_N005,AS_SP26,LOAD,MURRAY_6_LD32,22531_MURRAYGN_12.5_LD32,22M7_DB114,2022-07-28 0:00:00,2564,32.79065871,-117.0233438
MURRAY_6_N015,AS_SP26,LOAD,MURRAY_6_LD30,22531_MURRAYGN_12.5_LD30,22M7_DB114,2022-07-28 0:00:00,2562,32.79097003,-117.0233255
MURRAY_6_N015,AS_SP15,LOAD,MURRAY_6_LD30,22531_MURRAYGN_12.5_LD30,22M7_DB114,2022-07-28 0:00:00,2562,32.79097003,-117.0233255
NATNLCTY_6_N001,AS_SP26,LOAD,NATCTY_6_LD20,22548_NATNLCTY_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,2579,32.673108,-117.107253
NATNLCTY_6_N001,AS_SP15,LOAD,NATCTY_6_LD20,22548_NATNLCTY_69.0_LD20,22M7_DB114,2022-07-28 0:00:00,2579,32.673108,-117.107253
NATNLCTY_6_N005,AS_SP26,LOAD,NATCTY_6_LD21,22548_NATNLCTY_69.0_LD21,22M7_DB114,2022-07-28 0:00:00,2580,32.673077,-117.107435
NATNLCTY_6_N005,AS_SP15,LOAD,NATCTY_6_LD21,22548_NATNLCTY_69.0_LD21,22M7_DB114,2022-07-28 0:00:00,2580,32.673077,-117.107435
NAVSTMTR_6_N001,AS_SP26,LOAD,NSMTG_6_LD-W,22556_NAVSTMTR_69.0_LDW,22M7_DB114,2022-07-28 0:00:00,2644,32.670422,-117.114581
NAVSTMTR_6_N001,AS_SP15,LOAD,NSMTG_6_LD-W,22556_NAVSTMTR_69.0_LDW,22M7_DB114,2022-07-28 0:00:00,2644,32.670422,-117.114581
NAVSTMTR_6_N011,AS_SP26,LOAD,NSMTG_6_LD-E,22556_NAVSTMTR_69.0_LDE,22M7_DB114,2022-07-28 0:00:00,2643,32.670408,-117.114853
NAVSTMTR_6_N011,AS_SP15,LOAD,NSMTG_6_LD-E,22556_NAVSTMTR_69.0_LDE,22M7_DB114,2022-07-28 0:00:00,2643,32.670408,-117.114853
NCMETER_1_N001,AS_SP15,LOAD,NCMTG_1_LD40,22568_NCMETER _138_LD40,22M7_DB114,2022-07-28 0:00:00,2590,33.0896009,-117.2031965
NCMETER_1_N001,AS_SP26,LOAD,NCMTG_1_LD40,22568_NCMETER _138_LD40,22M7_DB114,2022-07-28 0:00:00,2590,33.0896009,-117.2031965
NOISLMTR_6_N004,AS_SP15,LOAD,NIMTG_6_LD-N,22576_NOISLMTR_69.0_LDN,22M7_DB114,2022-07-28 0:00:00,2618,32.7025,-117.182161
NOISLMTR_6_N004,AS_SP26,LOAD,NIMTG_6_LD-N,22576_NOISLMTR_69.0_LDN,22M7_DB114,2022-07-28 0:00:00,2618,32.7025,-117.182161
NOISLMTR_6_N009,AS_SP15,LOAD,NIMTG_6_LD-S,22576_NOISLMTR_69.0_LDS,22M7_DB114,2022-07-28 0:00:00,2619,32.702364,-117.182081
NOISLMTR_6_N009,AS_SP26,LOAD,NIMTG_6_LD-S,22576_NOISLMTR_69.0_LDS,22M7_DB114,2022-07-28 0:00:00,2619,32.702364,-117.182081
NOISLMTR_6_N015,AS_SP15,GEN,NIMTG_6_NICOGN,22576_NOISLMTR_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,2620,32.702352,-117.182378
NOISLMTR_6_N015,AS_SP26,GEN,NIMTG_6_NICOGN,22576_NOISLMTR_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,2620,32.702352,-117.182378
NOISLMTR_6_N101,AS_SP15,GEN,NIMTG_6_NIQF,22576_NOISLMTR_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,2621,32.702489,-117.182422
NOISLMTR_6_N101,AS_SP26,GEN,NIMTG_6_NIQF,22576_NOISLMTR_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,2621,32.702489,-117.182422
NSCOGEN_7_B1,AS_SP15,GEN,DIVSON_6_NSQF,22552_NSCOGEN _12.5_GU1,22M7_DB114,2022-07-28 0:00:00,1013,32.681524,-117.120218
NSCOGEN_7_B1,AS_SP26,GEN,DIVSON_6_NSQF,22552_NSCOGEN _12.5_GU1,22M7_DB114,2022-07-28 0:00:00,1013,32.681524,-117.120218
OCEANSDE_6_N001,AS_SP26,LOAD,OCNSDE_6_LD30,22584_OCEANSDE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2707,33.19682652,-117.3819731
OCEANSDE_6_N001,AS_SP15,LOAD,OCNSDE_6_LD30,22584_OCEANSDE_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2707,33.19682652,-117.3819731
OCEANSDE_6_N002,AS_SP26,LOAD,OCNSDE_6_LD31,22584_OCEANSDE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2708,33.19681509,-117.3817358
OCEANSDE_6_N002,AS_SP15,LOAD,OCNSDE_6_LD31,22584_OCEANSDE_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2708,33.19681509,-117.3817358
OLDTOWN_6_N001,AS_SP15,LOAD,OLDTWN_6_LD31,22592_OLD TOWN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2730,32.766227,-117.192417
OLDTOWN_6_N001,AS_SP26,LOAD,OLDTWN_6_LD31,22592_OLD TOWN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2730,32.766227,-117.192417
OMWD_6_N001,AS_SP26,LOAD,OLIVHN_6_LD1,22602_OMWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2744,33.06844795,-117.1415186
OMWD_6_N001,AS_SP15,LOAD,OLIVHN_6_LD1,22602_OMWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2744,33.06844795,-117.1415186
OTAYLAKE_6_N001,AS_SP15,LOAD,OTAYLK_6_LD1,22612_OTAYLAKE_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2799,32.595409,-117.057789
OTAYLAKE_6_N001,AS_SP26,LOAD,OTAYLK_6_LD1,22612_OTAYLAKE_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2799,32.595409,-117.057789
OTAY_6_N001,AS_SP15,LOAD,OTAY_6_LD33,22613_OTAY GEN_12.0_LD33,22M7_DB114,2022-07-28 0:00:00,2803,32.595173,-117.057762
OTAY_6_N001,AS_SP26,LOAD,OTAY_6_LD33,22613_OTAY GEN_12.0_LD33,22M7_DB114,2022-07-28 0:00:00,2803,32.595173,-117.057762
OTAY_6_N014,AS_SP26,LOAD,OTAY_6_LD32,22613_OTAY GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,2802,32.595153,-117.057824
OTAY_6_N014,AS_SP15,LOAD,OTAY_6_LD32,22613_OTAY GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,2802,32.595153,-117.057824
PACFCBCH_6_N001,AS_SP15,LOAD,PACBCH_6_LD30,22620_PACFCBCH_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2817,32.799242,-117.240199
PACFCBCH_6_N001,AS_SP26,LOAD,PACBCH_6_LD30,22620_PACFCBCH_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,2817,32.799242,-117.240199
PACFCBCH_6_N004,AS_SP26,LOAD,PACBCH_6_LD31,22620_PACFCBCH_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2818,32.799203,-117.24035
PACFCBCH_6_N004,AS_SP15,LOAD,PACBCH_6_LD31,22620_PACFCBCH_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2818,32.799203,-117.24035
PALA_6_N001,AS_SP15,LOAD,PALA_6_LD30,22624_PALA _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2840,33.35607115,-117.1123405
PALA_6_N001,AS_SP26,LOAD,PALA_6_LD30,22624_PALA _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2840,33.35607115,-117.1123405
PALOMAR_1_N001,AS_SP26,LOAD,PARPRT_1_LD42,22632_PALOMAR _138_LD42,22M7_DB114,2022-07-28 0:00:00,2867,33.12275563,-117.2876275
PALOMAR_1_N001,AS_SP15,LOAD,PARPRT_1_LD42,22632_PALOMAR _138_LD42,22M7_DB114,2022-07-28 0:00:00,2867,33.12275563,-117.2876275
PALOMAR_1_N004,AS_SP15,LOAD,PARPRT_1_LD41,22632_PALOMAR _138_LD41,22M7_DB114,2022-07-28 0:00:00,2866,33.12302948,-117.2878474
PALOMAR_1_N004,AS_SP26,LOAD,PARPRT_1_LD41,22632_PALOMAR _138_LD41,22M7_DB114,2022-07-28 0:00:00,2866,33.12302948,-117.2878474
PALOMAR_1_N013,AS_SP26,LOAD,PARPRT_1_LD40,22632_PALOMAR _138_LD40,22M7_DB114,2022-07-28 0:00:00,2865,33.12302948,-117.2878474
PALOMAR_1_N013,AS_SP15,LOAD,PARPRT_1_LD40,22632_PALOMAR _138_LD40,22M7_DB114,2022-07-28 0:00:00,2865,33.12302948,-117.2878474
PARADISX_6_N004,AS_SP15,LOAD,PARDSE_6_LD31,22636_PARADISX_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2859,32.704444,-117.049884
PARADISX_6_N004,AS_SP26,LOAD,PARDSE_6_LD31,22636_PARADISX_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,2859,32.704444,-117.049884
PENDLETN_6_N001,AS_SP15,LOAD,PNDLTN_6_LD31,22640_PENDLETN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3627,33.30918349,-117.3349656
PENDLETN_6_N001,AS_SP26,LOAD,PNDLTN_6_LD31,22640_PENDLETN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3627,33.30918349,-117.3349656
PENDLETN_6_N004,AS_SP15,LOAD,PNDLTN_6_LD30,22640_PENDLETN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3626,33.30916777,-117.3352508
PENDLETN_6_N004,AS_SP26,LOAD,PNDLTN_6_LD30,22640_PENDLETN_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3626,33.30916777,-117.3352508
PLOALTO_1_N001,AS_NP26,LOAD,PALALT_1_LD2,38028_PLO ALTO_115_LD2,22M7_DB114,2022-07-28 0:00:00,2837,33.35584386,-117.1125106
PLOALTO_1_N001,AS_NP15,LOAD,PALALT_1_LD2,38028_PLO ALTO_115_LD2,22M7_DB114,2022-07-28 0:00:00,2837,33.35584386,-117.1125106
PLOALTO_1_N007,AS_NP26,LOAD,PALALT_1_LD3,38028_PLO ALTO_115_LD3,22M7_DB114,2022-07-28 0:00:00,2838,33.3557237,-117.1122209
PLOALTO_1_N007,AS_NP15,LOAD,PALALT_1_LD3,38028_PLO ALTO_115_LD3,22M7_DB114,2022-07-28 0:00:00,2838,33.3557237,-117.1122209
PLOALTO_1_N013,AS_NP26,LOAD,PALALT_1_LD1,38028_PLO ALTO_115_LD1,22M7_DB114,2022-07-28 0:00:00,2836,33.35582424,-117.1125309
PLOALTO_1_N013,AS_NP15,LOAD,PALALT_1_LD1,38028_PLO ALTO_115_LD1,22M7_DB114,2022-07-28 0:00:00,2836,33.35582424,-117.1125309
PLOALTO_1_N019,AS_NP15,GEN,PALALT_7_COBUG,38028_PLO ALTO_115_GUM1,22M7_DB114,2022-07-28 0:00:00,2839,33.35920034,-117.111482
PLOALTO_1_N019,AS_NP26,GEN,PALALT_7_COBUG,38028_PLO ALTO_115_GUM1,22M7_DB114,2022-07-28 0:00:00,2839,33.35920034,-117.111482
POINTLMA_6_N001,AS_SP15,GEN,PTLOMA_6_NTCQF,22660_POINTLMA_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,3687,32.741645,-117.233322
POINTLMA_6_N001,AS_SP26,GEN,PTLOMA_6_NTCQF,22660_POINTLMA_69.0_GUQF,22M7_DB114,2022-07-28 0:00:00,3687,32.741645,-117.233322
POINTLMA_6_N013,AS_SP26,LOAD,PTLOMA_6_LD30,22660_POINTLMA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3683,32.741447,-117.233264
POINTLMA_6_N013,AS_SP15,LOAD,PTLOMA_6_LD30,22660_POINTLMA_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3683,32.741447,-117.233264
POINTLMA_6_N014,AS_SP26,LOAD,PTLOMA_6_LD31,22660_POINTLMA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3684,32.741431,-117.233499
POINTLMA_6_N014,AS_SP15,LOAD,PTLOMA_6_LD31,22660_POINTLMA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3684,32.741431,-117.233499
POINTLMA_6_N021,AS_SP15,GEN,PTLOMA_6_NTCCGN,22660_POINTLMA_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,3686,32.741591,-117.233583
POINTLMA_6_N021,AS_SP26,GEN,PTLOMA_6_NTCCGN,22660_POINTLMA_69.0_GUM1,22M7_DB114,2022-07-28 0:00:00,3686,32.741591,-117.233583
POMERADO_6_N001,AS_SP15,LOAD,POMRDO_6_LD31,22664_POMERADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3641,32.94154767,-117.0328017
POMERADO_6_N001,AS_SP26,LOAD,POMRDO_6_LD31,22664_POMERADO_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3641,32.94154767,-117.0328017
POMERADO_6_N004,AS_SP26,LOAD,POMRDO_6_LD33,22664_POMERADO_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3643,32.94119401,-117.0324755
POMERADO_6_N004,AS_SP15,LOAD,POMRDO_6_LD33,22664_POMERADO_69.0_LD33,22M7_DB114,2022-07-28 0:00:00,3643,32.94119401,-117.0324755
POMERADO_6_N008,AS_SP15,LOAD,POMRDO_6_LD32,22664_POMERADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3642,32.94121451,-117.0331609
POMERADO_6_N008,AS_SP26,LOAD,POMRDO_6_LD32,22664_POMERADO_69.0_LD32,22M7_DB114,2022-07-28 0:00:00,3642,32.94121451,-117.0331609
POWAY_6_N001,AS_SP26,LOAD,POWAY_6_LD30,22668_POWAY  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3656,32.97869735,-117.0314377
POWAY_6_N001,AS_SP15,LOAD,POWAY_6_LD30,22668_POWAY  _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3656,32.97869735,-117.0314377
POWAY_6_N010,AS_SP26,LOAD,POWAY_6_LD31,22668_POWAY  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3657,32.97870402,-117.031188
POWAY_6_N010,AS_SP15,LOAD,POWAY_6_LD31,22668_POWAY  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3657,32.97870402,-117.031188
PRCTRVLY_1_N001,AS_SP26,LOAD,PRCTVY_1_LD42,22672_PRCTRVLY_138_LD42,22M7_DB114,2022-07-28 0:00:00,3658,32.665025,-116.986744
PRCTRVLY_1_N001,AS_SP15,LOAD,PRCTVY_1_LD42,22672_PRCTRVLY_138_LD42,22M7_DB114,2022-07-28 0:00:00,3658,32.665025,-116.986744
RAMCOOY_7_B1,AS_SP15,GEN,OTAY_6_PL1X2,22617_RAMCO_OY_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,2804,32.595394,-117.057922
RAMCOOY_7_B1,AS_SP26,GEN,OTAY_6_PL1X2,22617_RAMCO_OY_13.8_GUA1,22M7_DB114,2022-07-28 0:00:00,2804,32.595394,-117.057922
